"TOA5","CR200Series_st1","CR200X","No_SN","CR200X.Std.02","Otemma_Septembre2018_5min_upstream_s1109.cr2","8094","Turb"
"TIMESTAMP","RECORD","TurbNTU","TurbNTUSD"
"TS","RN","NTU","NTU"
"","","Smp","Smp"
"2019-07-09 08:05:00",197,983.6178,124.108
"2019-07-09 08:10:00",198,996.6797,132.2467
"2019-07-09 08:15:00",199,983.4977,131.8114
"2019-07-09 08:20:00",200,977.9142,132.361
"2019-07-09 08:25:00",201,972.8992,132.64
"2019-07-09 08:30:00",202,971.7663,130.0068
"2019-07-09 08:35:00",203,968.6847,127.5113
"2019-07-09 08:40:00",204,969.1859,130.423
"2019-07-09 08:45:00",205,972.5114,131.1899
"2019-07-09 08:50:00",206,960.6058,127.673
"2019-07-09 08:55:00",207,950.9846,128.4383
"2019-07-09 09:00:00",208,944.907,129.411
"2019-07-09 09:05:00",209,943.9445,135.3428
"2019-07-09 09:10:00",210,946.7507,130.4037
"2019-07-09 09:15:00",211,944.2632,134.1021
"2019-07-09 09:20:00",212,937.5931,136.4824
"2019-07-09 09:25:00",213,926.6232,135.3558
"2019-07-09 09:30:00",214,920.2211,130.9944
"2019-07-09 09:35:00",215,910.6331,132.1072
"2019-07-09 09:40:00",216,904.3478,128.6291
"2019-07-09 09:45:00",217,898.8409,129.7656
"2019-07-09 09:50:00",218,898.8094,128.0462
"2019-07-09 09:55:00",219,894.8488,126.376
"2019-07-09 10:00:00",220,899.6533,130.0735
"2019-07-09 10:05:00",221,896.741,128.9183
"2019-07-09 10:10:00",222,893.8595,128.1427
"2019-07-09 10:15:00",223,893.9173,127.1789
"2019-07-09 10:20:00",224,875.0915,122.8694
"2019-07-09 10:25:00",225,865.8778,121.5474
"2019-07-09 10:30:00",226,865.0913,120.4907
"2019-07-09 10:35:00",227,855.2272,119.7865
"2019-07-09 10:40:00",228,857.4772,123.3181
"2019-07-09 10:45:00",229,854.9363,126.8404
"2019-07-09 10:50:00",230,856.1195,116.9383
"2019-07-09 10:55:00",231,854.8892,119.732
"2019-07-09 11:00:00",232,854.6049,122.8501
"2019-07-09 11:05:00",233,846.0784,120.0983
"2019-07-09 11:10:00",234,833.7943,120.2571
"2019-07-09 11:15:00",235,826.64,116.5504
"2019-07-09 11:20:00",236,815.8561,117.4632
"2019-07-09 11:25:00",237,814.5732,118.8769
"2019-07-09 11:30:00",238,811.5773,115.4218
"2019-07-09 11:35:00",239,808.6526,115.7786
"2019-07-09 11:40:00",240,791.7103,110.6436
"2019-07-09 11:45:00",241,789.6783,109.1331
"2019-07-09 11:50:00",242,779.9279,106.5182
"2019-07-09 11:55:00",243,781.5203,108.0844
"2019-07-09 12:00:00",244,763.0128,103.4116
"2019-07-09 12:05:00",245,752.9382,98.40163
"2019-07-09 12:10:00",246,746.1154,95.80898
"2019-07-09 12:15:00",247,746.3779,97.00825
"2019-07-09 12:20:00",248,740.0192,96.89004
"2019-07-09 12:25:00",249,732.2298,92.39784
"2019-07-09 12:30:00",250,728.9752,93.35545
"2019-07-09 12:35:00",251,721.7322,87.2988
