"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.03","Otemma_Septembre2018_5min_2downstream_s1107.cr2","24307","StageTemp"
"TIMESTAMP","RECORD","Stage_m","Temp_C"
"TS","RN","meters","deg C"
"","","Smp","Smp"
"2019-07-21 02:10:00",385,0.4617654,1.150893
"2019-07-21 02:20:00",386,0.4191248,1.140104
"2019-07-21 02:30:00",387,0.4187422,1.142935
"2019-07-21 02:40:00",388,0.4192938,1.156363
"2019-07-21 02:50:00",389,0.3954169,1.173107
"2019-07-21 03:00:00",390,0.4398315,1.146642
"2019-07-21 03:10:00",391,0.4387152,1.148371
"2019-07-21 03:20:00",392,0.3958077,1.136908
"2019-07-21 03:30:00",393,0.4233124,1.168244
"2019-07-21 03:40:00",394,0.4286502,1.195985
"2019-07-21 03:50:00",395,0.4494291,1.270244
"2019-07-21 04:00:00",396,0.4465246,1.298754
"2019-07-21 04:10:00",397,0.4297775,1.280463
"2019-07-21 04:20:00",398,0.463459,1.346302
"2019-07-21 04:30:00",399,0.4474072,1.387239
"2019-07-21 04:40:00",400,0.4702841,1.34274
"2019-07-21 04:50:00",401,0.4875572,1.255084
"2019-07-21 05:00:00",402,0.5068206,1.175462
"2019-07-21 05:10:00",403,0.4817267,1.134756
"2019-07-21 05:20:00",404,0.4983402,1.089022
"2019-07-21 05:30:00",405,0.4704352,1.04932
"2019-07-21 05:40:00",406,0.4587739,1.027158
"2019-07-21 05:50:00",407,0.4619068,1.022725
"2019-07-21 06:00:00",408,0.4652828,1.033294
"2019-07-21 06:10:00",409,0.443287,1.037278
"2019-07-21 06:20:00",410,0.4485435,1.024351
"2019-07-21 06:30:00",411,0.4487815,1.019002
"2019-07-21 06:40:00",412,0.4837492,1.02052
"2019-07-21 06:50:00",413,0.4383213,1.039642
"2019-07-21 07:00:00",414,0.4509429,1.060823
"2019-07-21 07:10:00",415,0.425699,1.08405
"2019-07-21 07:20:00",416,0.4637509,1.093294
"2019-07-21 07:30:00",417,0.462214,1.09458
"2019-07-21 07:40:00",418,0.4113497,1.091301
"2019-07-21 07:50:00",419,0.4386149,1.104646
"2019-07-21 08:00:00",420,0.4408956,1.114487
"2019-07-21 08:10:00",421,0.4175732,1.10349
"2019-07-21 08:20:00",422,0.4480169,1.151518
"2019-07-21 08:30:00",423,0.4408713,1.234372
"2019-07-21 08:40:00",424,0.4508923,1.303278
"2019-07-21 08:50:00",425,0.4586258,1.353584
"2019-07-21 09:00:00",426,0.4344694,1.437131
"2019-07-21 09:10:00",427,0.4366692,1.548029
"2019-07-21 09:20:00",428,0.4199351,1.636807
"2019-07-21 09:30:00",429,0.442085,1.721168
"2019-07-21 09:40:00",430,0.4610565,1.80071
"2019-07-21 09:50:00",431,0.4313446,1.889251
"2019-07-21 10:00:00",432,0.4514214,1.935779
"2019-07-21 10:10:00",433,0.4260077,1.995277
"2019-07-21 10:20:00",434,0.4164306,2.059266
"2019-07-21 10:30:00",435,0.4303121,2.126709
"2019-07-21 10:40:00",436,0.4636944,2.199311
"2019-07-21 10:50:00",437,0.4414598,2.277234
"2019-07-21 11:00:00",438,0.4101115,2.376733
"2019-07-21 11:10:00",439,0.460865,2.426512
"2019-07-21 11:20:00",440,0.4676982,2.464464
"2019-07-21 11:30:00",441,0.4862999,2.583257
"2019-07-21 11:40:00",442,0.4839052,2.658992
"2019-07-21 11:50:00",443,0.5009895,2.687902
"2019-07-21 12:00:00",444,0.4312663,2.717333
"2019-07-21 12:10:00",445,0.4968986,2.741463
"2019-07-21 12:20:00",446,0.4834234,2.771332
"2019-07-21 12:30:00",447,0.4859009,2.76234
"2019-07-21 12:40:00",448,0.5024815,2.785394
"2019-07-21 12:50:00",449,0.4864719,2.808569
"2019-07-21 13:00:00",450,0.5025154,2.796591
"2019-07-21 13:10:00",451,0.5283574,2.792474
"2019-07-21 13:20:00",452,0.4885753,2.80997
"2019-07-21 13:30:00",453,0.5046492,2.807536
"2019-07-21 13:40:00",454,0.5394736,2.809936
"2019-07-21 13:50:00",455,0.5632768,2.835601
"2019-07-21 14:00:00",456,0.5437972,2.843043
"2019-07-21 14:10:00",457,0.5480819,2.831242
"2019-07-21 14:20:00",458,0.5380992,2.804786
"2019-07-21 14:30:00",459,0.5287431,2.812806
"2019-07-21 14:40:00",460,0.5753344,2.868487
"2019-07-21 14:50:00",461,0.5723335,2.813748
"2019-07-21 15:00:00",462,0.5612133,2.766255
"2019-07-21 15:10:00",463,0.5651699,2.725165
"2019-07-21 15:20:00",464,0.5761473,2.698913
"2019-07-21 15:30:00",465,0.6074224,2.693789
"2019-07-21 15:40:00",466,0.5770584,2.679247
"2019-07-21 15:50:00",467,0.5896466,2.68775
"2019-07-21 16:00:00",468,0.6381224,2.707896
"2019-07-21 16:10:00",469,0.6417233,2.688971
"2019-07-21 16:15:00",470,0.6531316,2.680496
"2019-07-21 16:20:00",471,0.6199265,2.676584
"2019-07-21 16:25:00",472,0.6561635,2.672046
"2019-07-21 16:30:00",473,0.6338819,2.663569
